"","ID","lang","Date","Source","len","Orig_Tweet","Tweet","Likes","RTs","Hashtags","UserMentionNames","UserMentionID","Name","Place","Followers","Friends"
"188635",1013099936085397504,"en","2018-06-30 16:40:21","Twitter for iPhone",140,"RT @SquawkaNews: BREAKING: Javier Mascherano has confirmed his retirement from international football following #ARG's exit from the #World…","BREAKING Javier Mascherano has confirmed his retirement from international football following exit from the",0,1479,"ARG","Squawka News","SquawkaNews","#Martialfc","Ghana",3448,943
"436320",1018554089771274240,"en","2018-07-15 17:53:13","Twitter for Android",126,"RT @FOXSports: ??

The FIFA #WorldCup trophy is going back to France for the first time since 1998. ?? https://t.co/wj1wnauj4R","The FIFA trophy is going back to France for the first time since",0,1005,"WorldCup","FOX Sports","FOXSports","María F Segura","Bogotá, D.C., Colombia",2043,1503
"468144",1018552183279800320,"en","2018-07-15 17:45:38","Twitter for Android",140,"RT @HNS_CFF: ?? #CRO captain @lukamodric10 is the best player of the 2018 @FIFAWorldCup in Russia!
? Congratulations to the #WorldCup Golde…","captain is the best player of the in Russia Congratulations to the Golde",0,10065,"CRO,WorldCup","HNS | CFF,Luka Modri?,FIFA World Cup","HNS_CFF,lukamodric10,FIFAWorldCup","Thato.hh.Moloto","Johannesburg, South Africa",1556,1579
"364612",1018354068274798592,"en","2018-07-15 04:38:24","Twitter for iPhone",92,"RT @brfootball: Going to bed the night before the #WorldCup final… ? https://t.co/NqYpCgbSWg","Going to bed the night before the final",0,9577,"WorldCup","B/R Football","brfootball","Isah","Nigeria",803,411
"426897",1018554698310316032,"en","2018-07-15 17:55:38","Twitter for Android",77,"RT @MesutOzil1088: Congratulations France! ???? Enjoy this evening! #WorldCup","Congratulations France Enjoy this evening",0,9947,"WorldCup","Mesut Özil","MesutOzil1088","Joe Wayne","Nairobi, Kenya",609,413
"487736",1018551108166303744,"en","2018-07-15 17:41:22","Twitter for Android",139,"RT @SupervisorAlejo: THE SILVER LINING TO FRANCE’S?? #WorldCup VICTORY JUST NOW! “Sixteen of the 23 players on the team come from families…","THE SILVER LINING TO FRANCE VICTORY JUST NOW Sixteen of the players on the team come from families",0,3,"WorldCup","Luis Alejo","SupervisorAlejo","Chican@sUEdCtte","Orange County, CA",1600,4998
"365051",1018559866733056000,"en","2018-07-15 18:16:10","Twitter Lite",140,"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…","Dear France Congratulations on winning the of your team is African cut out the racism and xenophobi",0,21406,"WorldCup","Khaled Beydoun","KhaledBeydoun","Dimitri Massey","Jacksonville Beach, FL",439,999
"230250",1016712872531906560,"en","2018-07-10 15:56:53","Twitter for iPhone",139,"RT @jasonballau: In Russia it’s illegal to display the LGBT pride flag. So during the #WorldCup these 6 football fans have formed a hidden…","In Russia it illegal to display the LGBT pride flag So during the these football fans have formed hidden",0,11559,"WorldCup","Jason Ball","jasonballau","LarkNDread","Seattle, WA",176,162
"356094",1018377428861939712,"en","2018-07-15 06:11:14","Twitter for iPhone",70,"RT @HLNinEngeland: Team ?. #cfc #bel #worldcup https://t.co/Rwftlb5aG7","Team",0,142,"cfc,bel,worldcup","Kristof Terreur ?","HLNinEngeland","Nick Eltringham","Krakow, Poland",1009,1683
"2356",1013591774021840896,"en","2018-07-02 01:14:45","Twitter for iPhone",140,"RT @BelRedDevils: ?? @adnanjanuzaj : ""@ShinsukeN is a good guy and a great player. I am looking forward to seeing him""

#REDTOGETHER 
#Worl…","is good guy and great player am looking forward to seeing him",0,576,"REDTOGETHER","Belgian Red Devils,Adnan Januzaj,Shinsuke Nakamura","BelRedDevils,adnanjanuzaj,ShinsukeN","?????????","?Japan??",151,80
"378301",1018558542423285760,"en","2018-07-15 18:10:55","Twitter for iPhone",81,"RT @FIFAWorldCup: So, um, who else is missing the #WorldCup already? ??

????????","So um who else is missing the already",0,6429,"WorldCup","FIFA World Cup","FIFAWorldCup","sabrina siqueiros ?","Yavin IV",286,585
"401360",1018556509565825024,"en","2018-07-15 18:02:50","Twitter for iPhone",115,"RT @9GAG: Is it just me or the cameras at #worldcup kept shooting at kid fans instead of female fans at the finals?","Is it just me or the cameras at kept shooting at kid fans instead of female fans at the finals",0,139,"worldcup","9GAG","9GAG","Meor","Ipoh",344,270
"265017",1016754922598096896,"en","2018-07-10 18:43:58","Twitter for Android",82,"RT @ManCity: Fantastic Four

?? 0-0 ??

#worldcup #mancity https://t.co/Xz58qME6Eg","Fantastic Four",0,87,"worldcup,mancity","Manchester City","ManCity","Frozone Skywalker"," Zuri's World",493,559
"84892",1013524467698536448,"en","2018-07-01 20:47:18","Twitter for iPhone",95,"RT @Football__Tweet: PENALTY SHOOT-OUT:

#CRO ?????
#DEN ?????

CROATIA ARE THROUGH!

#WorldCup","PENALTY SHOOT OUT CROATIA ARE THROUGH",0,70,"CRO,DEN,WorldCup","?? vs ?? Football Tweet","Football__Tweet","Matt Scalzo","St. Clair College ",538,1546
"358359",1018372060710621184,"en","2018-07-15 05:49:54","Twitter for iPhone",140,"RT @hotel303: ?#Sunday #lunch? We ?? the options at our #SeaPoint local @CraftBurgerBar1...design-your-own #burger? and craft #beer on tap?…","We the options at our local design your own and craft on tap",0,8,"Sunday,lunch,SeaPoint,burger,beer","Hotel 303,Craft Burger Bar","hotel303,CraftBurgerBar1","d2 ???","This Cold World",683,659
"384211",1018557998136881152,"en","2018-07-15 18:08:45","Twitter for iPhone",111,"RT @TrollFootball: Congratulations to France, the 1st African team to win the #WorldCup https://t.co/9MctdPnGSf","Congratulations to France the st African team to win the",0,6310,"WorldCup","Troll Football","TrollFootball","Rofi'ie","Rantau Panjang, Kelantan",527,352
"329286",1017128500929683456,"en","2018-07-11 19:28:26","Twitter for iPhone",140,"RT @JPW_NBCSports: Wow. England fans in Hyde Park celebrate Kieran Trippier's semifinal goal v Croatia

#CRO #ENG #ENGCRO #WorldCup 

https…","Wow England fans in Hyde Park celebrate Kieran Trippiers semifinal goal Croatia https",0,4396,"CRO,ENG,ENGCRO,WorldCup","Joe Prince-Wright","JPW_NBCSports","Jordanne","West Midlands, England",313,267
"95025",1014272553232154624,"en","2018-07-03 22:19:55","Twitter for iPhone",71,"RT @DefLeppard: GO ENGLAND 
#WorldCup 
@England https://t.co/5P2yLLTuuf","GO ENGLAND",0,73,"WorldCup","Def Leppard,England","DefLeppard,England","???y l?z???","Puebla, México",91,1383
"22970",1013555533230551040,"en","2018-07-01 22:50:44","Twitter for Android",80,"RT @brfootball: A legend says goodbye to the #WorldCup ? https://t.co/9hR5qVfVPX","legend says goodbye to the",0,5383,"WorldCup","B/R Football","brfootball","Iby Akbar","Emirates Stadium",171,1630
"255330",1016735889962274816,"en","2018-07-10 17:28:20","Twitter for iPhone",140,"RT @rachelburden: Tomorrow - the day @England fans have been waiting 28 years for. A #WorldCup semifinal. A national team revived and admir…","Tomorrow the day fans have been waiting years for semifinal national team revived and admir",0,13,"WorldCup","Rachel Burden,England","rachelburden,England","Tim A Roberts","London",3116,2417
"96536",1014272190173405184,"en","2018-07-03 22:18:29","Twitter for iPhone",92,"RT @Pornhub: Crying young Brazilian doesn't like it rough. #WorldCup https://t.co/f2UTlIVlCZ","Crying young Brazilian does not like it rough",0,24051,"WorldCup","Pornhub ARIA","Pornhub","Yaya","Detroit, MI | Mapimi, Durango",231,219
"162992",1013108484609597440,"en","2018-06-30 17:14:20","Twitter for Android",140,"RT @SoccerMemes: Kylian Mbappe was only 19 when he gave Lionel Messi a first class ticket from Moscow back to Argentina. #WorldCup https://…","Kylian Mbappe was only when he gave Lionel Messi first class ticket from Moscow back to Argentina https",0,245,"WorldCup","Soccer Memes","SoccerMemes","Josh Gitter","NY",102,132
"185928",1013100710995677184,"en","2018-06-30 16:43:26","Twitter Lite",140,"RT @Football__Tweet: Cristiano Ronaldo's biggest fan ending Lionel Messi's World Cup dream.

#WorldCup #FRA #ARG #FRAARG https://t.co/xc9Ad…","Cristiano Ronaldos biggest fan ending Lionel Messis World Cup dream",0,3195,"WorldCup,FRA,ARG,FRAARG","?? vs. ?? Football Tweet","Football__Tweet","Ndlovukazi","Gauteng ,South Africa",308,333
"222117",1012861969819471872,"en","2018-06-30 00:54:46","Twitter for Android",116,"RT @OrlandoCitySC: ?NEWS?

#WorldCup ?
#MLSAllStar Game ?

Congrats, Yoshi! 

? https://t.co/D3NDqkNWap

#FaceOfCity","NEWS Game Congrats Yoshi",0,91,"WorldCup,MLSAllStar,FaceOfCity","Orlando City SC","OrlandoCitySC","Luis F. Sánchez","Miami",1261,303
"328915",1017128561298165760,"en","2018-07-11 19:28:41","Twitter for Android",102,"????

COME ON ENGLAND!!! 

#CROENG 

#WorldCup 

@England 

??????????????????????????????????????????","COME ON ENGLAND",0,0,"CROENG,WorldCup","England","England","???? Sarah Lynn ????","Hull and Beverley",363,1715
"145102",1013213979378765824,"en","2018-07-01 00:13:31","Twitter for iPhone",139,"RT @BBCMOTD: Most astonishing thing at the #worldcup today?
Messi going home without scoring a goal ?
Ronaldo going home without scoring a…","Most astonishing thing at the today Messi going home without scoring goal Ronaldo going home without scoring",0,137,"worldcup","Match of the Day","BBCMOTD","So?","?",472,292
"411864",1018555724169957376,"en","2018-07-15 17:59:43","Twitter for Android",129,"RT @FIFAWorldCup: #FRA are the raining/reigning #WorldCup champions! 

Sorry/not sorry about that pun. ?? https://t.co/FAWosoP8lX","are the raining reigning champions Sorry not sorry about that pun",0,6588,"FRA,WorldCup","FIFA World Cup","FIFAWorldCup","Armando Gallegos","Monterrey, Nuevo León",1065,3546
"93853",1014272863296196608,"en","2018-07-03 22:21:09","Twitter for Android",83,"RT @HKane: What. A. Feeling. ??

#ThreeLions #ENG #WorldCup https://t.co/gWGTJW4YDv","What Feeling",0,1848,"ThreeLions,ENG,WorldCup","Harry Kane","HKane","Manuel Méndez Ruiz  ????","Lima",215,267
"357546",1018374107774119936,"en","2018-07-15 05:58:02","Twitter for Android",79,"RT @Footy_JokesOG: The final day has arrived. #WorldCup https://t.co/7loEEm11m7","The final day has arrived",0,187,"WorldCup","Footy Jokes","Footy_JokesOG","Muhamad Afif","Kedah ",17,98
"321041",1017129745631399936,"en","2018-07-11 19:33:23","Twitter for Android",83,"RT @FIFAWorldCup: Game on in Moscow! 

#CROENG // #WorldCup https://t.co/tnh1ryIqNF","Game on in Moscow",0,369,"CROENG,WorldCup","FIFA World Cup ?","FIFAWorldCup","Santiago Ortiz ????????","Medellin, Colombia",1518,4818
"452146",1018553107171733504,"en","2018-07-15 17:49:19","Twitter for iPhone",68,"RT @Phathu_makhado: Africa united Fc ??

#WorldCup 
#FrancevsCroatia","Africa united Fc",0,1,"WorldCup,FrancevsCroatia","vho makhado","Phathu_makhado","Modern Fashion Rebel","Bloemfontein, South Africa",7,59
"59064",1013528723189108736,"en","2018-07-01 21:04:12","Twitter for iPhone",80,"RT @Football__Tweet: Football is cruel. 

#WorldCup #DEN https://t.co/rYBBsrm0JE","Football is cruel",0,662,"WorldCup,DEN","?? vs ?? Football Tweet","Football__Tweet","Ryan Plourde","Hooksett, NH",472,502
"97990",1014271849234984960,"en","2018-07-03 22:17:07","Twitter for iPhone",117,"RT @Pressparty: .@Louis_Tomlinson celebrates #ENG's #WorldCup victory https://t.co/6PouCeBL0o https://t.co/Dpa7QiHTIN","celebrates victory",0,212,"ENG,WorldCup","Pressparty,Louis Tomlinson","Pressparty,Louis_Tomlinson","ayes","one direction’s",808,114
"213359",1013094330670739456,"en","2018-06-30 16:18:05","Twitter for iPhone",139,"RT @ManUtd: What. A. Game!

Congratulations to @PaulPogba on reaching the #WorldCup quarter-finals with #FRA, but commiserations to Marcos…","What Game Congratulations to on reaching the quarter finals with but commiserations to Marcos",0,2761,"WorldCup,FRA","Manchester United,Paul Pogba","ManUtd,paulpogba","Sophie Clare?","Manchester ",2210,1948
"526582",1018629997756604416,"en","2018-07-15 22:54:51","Twitter for Android",140,"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…","Dear France Congratulations on winning the of your team is African cut out the racism and xenophobi",0,96635,"WorldCup","Khaled Beydoun","KhaledBeydoun","Bjørn?","An-havva ",132,406
"210299",1013094890761261056,"en","2018-06-30 16:20:19","Twitter for iPhone",137,"RT @WorIdCupUpdates: Probably the last time we'll ever see Lionel Messi play at a World Cup.

#WorldCup? ?#ARG? ? https://t.co/iloC2m7V50","Probably the last time we will ever see Lionel Messi play at World Cup",0,610,"WorldCup,ARG","FIFA World Cup","WorIdCupUpdates","Jasub Flores","Arlington, TX",515,497
"8470",1013579575161319424,"en","2018-07-02 00:26:16","Twitter for iPhone",98,"RT @Panama_1703: We are true friends.

Im crying.

#???????????? #worldcup https://t.co/5ki3JxoNZB","We are true friends Im crying",0,893,"????????????,worldcup","????????????","Panama_1703","-???????-","???",38,276
"147983",1013210194883502080,"en","2018-06-30 23:58:29","Twitter for iPhone",50,"RT @Dloading: France or Belgium winning  #WorldCup","France or Belgium winning",0,385,"WorldCup","D'Angelo Russell","Dloading","Alberto Nañez Jr","Berkeley, CA",154,271
"457981",1018552757039632384,"en","2018-07-15 17:47:55","Twitter for iPhone",114,"RT @VictorMochere: Luka Modric can now retire in peace.

#FRACRO  #WorldCup #WorldCupFinal https://t.co/4LVpumb3fY","Luka Modric can now retire in peace",0,5,"FRACRO,WorldCup,WorldCupFinal","Victor Mochere","VictorMochere","misstwentySomething?","Randburg, South Africa",604,395
"504690",1018550320178319360,"en","2018-07-15 17:38:14","Twidere for Android #7",140,"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…","Dear France Congratulations on winning the of your team is African cut out the racism and xenophobi",0,57868,"WorldCup","Khaled Beydoun","KhaledBeydoun","? ?? ??!","North by North West",89,303
"140421",1013220735853228032,"en","2018-07-01 00:40:22","Twitter for iPhone",81,"RT @fonmand: the internet is undefeated ? #WorldCup #GOAT https://t.co/XrklyiLoLC","the internet is undefeated",0,845,"WorldCup,GOAT","???????? ?","fonmand","Ameenu?","Old Trafford ",566,376
"17083",1013564108774498304,"en","2018-07-01 23:24:49","Twitter for Android",57,"RT @stipemiocic: BOOM! On to the next one! #CRO #WorldCup","BOOM On to the next one",0,392,"CRO,WorldCup","Stipe Miocic","stipemiocic","?re?ina ????????","WWW.",1274,2624
"147158",1013211280503697408,"en","2018-07-01 00:02:48","Twitter for iPhone",127,"RT @fussballerisch: French commentators’ reaction to Pavard’s goal is priceless.
#FRA #FRAARG #WorldCup https://t.co/JCFx1uoE6C","French commentators reaction to Pavard goal is priceless",0,8538,"FRA,FRAARG,WorldCup","Zach Townsend","fussballerisch","Tom Alex","Paris, France",153,306
"284996",1016784990787563520,"en","2018-07-10 20:43:27","Twitter for Android",82,"RT @Mr_Barcode: Next Neymar #FRA #WorldCup #FRABEL #Mbappe https://t.co/LGkf1i0dDl","Next Neymar",0,124,"FRA,WorldCup,FRABEL,Mbappe","???","Mr_Barcode","liliana??","justin followed me (16/03/14)",2308,2376
"507980",1018550173201416192,"en","2018-07-15 17:37:39","Twitter for iPhone",63,"RT @RobHarris: France #worldcup winners https://t.co/L6TMjlVQLK","France winners",0,30,"worldcup","Rob Harris","RobHarris","P ?"," ",174,94
"59816",1013528513712881664,"en","2018-07-01 21:03:22","Twitter for Android",139,"RT @ScottFilmCritic: England will never have a better chance of reaching the #WorldCup final than needing to beat Colombia; Switzerland or…","England will never have better chance of reaching the final than needing to beat Colombia Switzerland or",0,2,"WorldCup","Scott Jordan Harris","ScottFilmCritic","Clare","Essex",1397,1408
"413481",1018555604288167936,"en","2018-07-15 17:59:14","Twitter for Android",129,"RT @FIFAWorldCup: #FRA are the raining/reigning #WorldCup champions! 

Sorry/not sorry about that pun. ?? https://t.co/FAWosoP8lX","are the raining reigning champions Sorry not sorry about that pun",0,6594,"FRA,WorldCup","FIFA World Cup","FIFAWorldCup","?","valors? ",1101,83
"47102",1013533906031796224,"en","2018-07-01 21:24:48","Twitter for iPhone",137,"RT @DuckDaBlackSwan: @GaryLineker We're going for a #Bel v #Eng final with #Bel again fielding its B team and then lifting the #WorldCup.","We are going for final with again fielding its team and then lifting the",0,1,"Bel,Eng,Bel,WorldCup","Duck da Black Swan ???,Gary Lineker","DuckDaBlackSwan,GaryLineker","Gareth Mason","Whitley Bay, England",158,320
"76458",1013525259285344256,"en","2018-07-01 20:50:26","Twitter for iPhone",127,"RT @fussballerisch: French commentators’ reaction to Pavard’s goal is priceless.
#FRA #FRAARG #WorldCup https://t.co/JCFx1uoE6C","French commentators reaction to Pavard goal is priceless",0,18016,"FRA,FRAARG,WorldCup","Zach Townsend","fussballerisch","Emma","Rhône-Alpes, France",22,43
